item_SYNTHETIC,composition_a_SYNTHETIC,composition_b_SYNTHETIC
synthetic_662,0.5369498029,0.4630501971
synthetic_663,0.5275778891,0.4724221109
synthetic_664,0.4877722702,0.5122277298
synthetic_665,0.4766032600,0.5233967400
synthetic_666,0.5294151625,0.4705848375
synthetic_667,0.4884900663,0.5115099337
synthetic_668,0.4984687081,0.5015312919
synthetic_669,0.4967099337,0.5032900663
synthetic_670,0.4974183772,0.5025816228
synthetic_671,0.4675869403,0.5324130597
synthetic_672,0.4661662264,0.5338337736
synthetic_673,0.5185981812,0.4814018188
synthetic_674,0.5271144081,0.4728855919
synthetic_675,0.4613698821,0.5386301179
synthetic_676,0.5097710447,0.4902289553
synthetic_677,0.5220824453,0.4779175547
synthetic_678,0.4819674669,0.5180325331
synthetic_679,0.4590407024,0.5409592976
synthetic_680,0.4830090692,0.5169909308
synthetic_681,0.5064501291,0.4935498709
synthetic_682,0.5077568419,0.4922431581
synthetic_683,0.4772166025,0.5227833975
synthetic_684,0.5178403513,0.4821596487
synthetic_685,0.4960703068,0.5039296932
synthetic_686,0.4955052975,0.5044947025
synthetic_687,0.5105464455,0.4894535545
synthetic_688,0.5384988079,0.4615011921
synthetic_689,0.5230986296,0.4769013704
synthetic_690,0.4782201378,0.5217798622
synthetic_691,0.4825502347,0.5174497653
synthetic_692,0.5397129510,0.4602870490
synthetic_693,0.4755795373,0.5244204627
synthetic_694,0.4799860783,0.5200139217
synthetic_695,0.5295982380,0.4704017620
synthetic_696,0.5350361176,0.4649638824
synthetic_697,0.5049303275,0.4950696725
synthetic_698,0.5003548828,0.4996451172
synthetic_699,0.5003579476,0.4996420524
synthetic_700,0.5119196078,0.4880803922
synthetic_701,0.4742838595,0.5257161405
synthetic_702,0.5146086717,0.4853913283
synthetic_703,0.5076409872,0.4923590128
synthetic_704,0.4759753309,0.5240246691
synthetic_705,0.4597707553,0.5402292447
synthetic_706,0.4888947262,0.5111052738
synthetic_707,0.5197964142,0.4802035858
synthetic_708,0.5034349899,0.4965650101
synthetic_709,0.4655601692,0.5344398308
synthetic_710,0.5320666330,0.4679333670
synthetic_711,0.5134583236,0.4865416764
synthetic_712,0.4625933121,0.5374066879
synthetic_713,0.4739696716,0.5260303284
synthetic_714,0.4995441513,0.5004558487
synthetic_715,0.4901041374,0.5098958626
synthetic_716,0.4983231967,0.5016768033
synthetic_717,0.4951406617,0.5048593383
synthetic_718,0.5282646080,0.4717353920
synthetic_719,0.4698520679,0.5301479321
synthetic_720,0.4905764009,0.5094235991
synthetic_721,0.5332305147,0.4667694853
synthetic_722,0.5321708821,0.4678291179
synthetic_723,0.4972350446,0.5027649554
synthetic_724,0.4822450645,0.5177549355
synthetic_725,0.5073288740,0.4926711260
synthetic_726,0.5190708654,0.4809291346
synthetic_727,0.4682840012,0.5317159988
synthetic_728,0.4905972920,0.5094027080
synthetic_729,0.5321341253,0.4678658747
synthetic_730,0.5111298782,0.4888701218
synthetic_731,0.4986448860,0.5013551140
synthetic_732,0.5122015400,0.4877984600
synthetic_733,0.4939524712,0.5060475288
synthetic_734,0.5002728512,0.4997271488
synthetic_735,0.4717259154,0.5282740846
synthetic_736,0.5380274937,0.4619725063
synthetic_737,0.5081458850,0.4918541150
synthetic_738,0.4654508472,0.5345491528
synthetic_739,0.4827591115,0.5172408885
synthetic_740,0.5136141457,0.4863858543
synthetic_741,0.5124231160,0.4875768840
synthetic_742,0.4811698486,0.5188301514
synthetic_743,0.5014885213,0.4985114787
synthetic_744,0.5153385553,0.4846614447
synthetic_745,0.5046804321,0.4953195679
synthetic_746,0.4850955338,0.5149044662
synthetic_747,0.5055987403,0.4944012597
synthetic_748,0.5014600037,0.4985399963
synthetic_749,0.4921110700,0.5078889300
synthetic_750,0.5103082276,0.4896917724
synthetic_751,0.4994871057,0.5005128943
synthetic_752,0.5182117762,0.4817882238
synthetic_753,0.4670541695,0.5329458305
synthetic_754,0.4904715794,0.5095284206
synthetic_755,0.5177632376,0.4822367624
synthetic_756,0.4908982318,0.5091017682
synthetic_757,0.4748637295,0.5251362705
synthetic_758,0.4949675475,0.5050324525
synthetic_759,0.5249464173,0.4750535827
synthetic_760,0.4724350199,0.5275649801
synthetic_761,0.5083410183,0.4916589817
synthetic_762,0.5012000746,0.4987999254
synthetic_763,0.4864175086,0.5135824914
synthetic_764,0.4730133200,0.5269866800
synthetic_765,0.4925187148,0.5074812852
synthetic_766,0.4985050112,0.5014949888
synthetic_767,0.4930786287,0.5069213713
synthetic_768,0.4932129329,0.5067870671
synthetic_769,0.5026993914,0.4973006086
synthetic_770,0.5072896263,0.4927103737
synthetic_771,0.5024623222,0.4975376778
synthetic_772,0.5068600301,0.4931399699
synthetic_773,0.5339877067,0.4660122933
synthetic_774,0.5243424827,0.4756575173
synthetic_775,0.4852395148,0.5147604852
synthetic_776,0.4802403559,0.5197596441
synthetic_777,0.5398944028,0.4601055972
synthetic_778,0.4746043615,0.5253956385
synthetic_779,0.4814078628,0.5185921372
synthetic_780,0.5294146484,0.4705853516
synthetic_781,0.5354459652,0.4645540348
synthetic_782,0.5050389746,0.4949610254
synthetic_783,0.4967755974,0.5032244026
synthetic_784,0.4978995312,0.5021004688
synthetic_785,0.5183343207,0.4816656793
synthetic_786,0.4670870794,0.5329129206
synthetic_787,0.5173484136,0.4826515864
synthetic_788,0.5177359031,0.4822640969
synthetic_789,0.4800495708,0.5199504292
synthetic_790,0.4620844211,0.5379155789
synthetic_791,0.4990195749,0.5009804251
synthetic_792,0.5336619600,0.4663380400
synthetic_793,0.4885632398,0.5114367602
synthetic_794,0.4778093382,0.5221906618
synthetic_795,0.5138104928,0.4861895072
synthetic_796,0.5292213506,0.4707786494
synthetic_797,0.4821184784,0.5178815216
synthetic_798,0.4861609530,0.5138390470
synthetic_799,0.5170452457,0.4829547543
synthetic_800,0.5153976776,0.4846023224
synthetic_801,0.4891408964,0.5108591036
synthetic_802,0.4858023836,0.5141976164
synthetic_803,0.5362717421,0.4637282579
synthetic_804,0.4846959813,0.5153040187
synthetic_805,0.4632931533,0.5367068467
synthetic_806,0.5038945987,0.4961054013
synthetic_807,0.5042225418,0.4957774582
synthetic_808,0.4643776673,0.5356223327
synthetic_809,0.4780040761,0.5219959239
synthetic_810,0.5391486756,0.4608513244
synthetic_811,0.4840974231,0.5159025769
synthetic_812,0.4994481099,0.5005518901
synthetic_813,0.4950500158,0.5049499842
synthetic_814,0.4989592106,0.5010407894
synthetic_815,0.4735713663,0.5264286337
synthetic_816,0.4612139829,0.5387860171
synthetic_817,0.4986739365,0.5013260635
synthetic_818,0.5325945013,0.4674054987
synthetic_819,0.4747298385,0.5252701615
synthetic_820,0.4994284000,0.5005716000
synthetic_821,0.4978052716,0.5021947284
synthetic_822,0.5087149153,0.4912850847
synthetic_823,0.4962175674,0.5037824326
synthetic_824,0.5160978595,0.4839021405
synthetic_825,0.5274791380,0.4725208620
synthetic_826,0.4779602632,0.5220397368
synthetic_827,0.4804862086,0.5195137914
synthetic_828,0.5136251567,0.4863748433
synthetic_829,0.5209988568,0.4790011432
synthetic_830,0.4657180934,0.5342819066
synthetic_831,0.4806643948,0.5193356052
synthetic_832,0.5199357171,0.4800642829
synthetic_833,0.5059458768,0.4940541232
synthetic_834,0.4614768192,0.5385231808
synthetic_835,0.4913339842,0.5086660158
synthetic_836,0.5347557442,0.4652442558
synthetic_837,0.4849995241,0.5150004759
synthetic_838,0.4764519257,0.5235480743
synthetic_839,0.5258825731,0.4741174269
synthetic_840,0.5342728376,0.4657271624
synthetic_841,0.5039818597,0.4960181403
synthetic_842,0.5043046713,0.4956953287
synthetic_843,0.5181851208,0.4818148792
synthetic_844,0.4923622935,0.5076377065
synthetic_845,0.5014967369,0.4985032631
synthetic_846,0.4762668452,0.5237331548
synthetic_847,0.5130742669,0.4869257331
synthetic_848,0.5166972818,0.4833027182
synthetic_849,0.4986433124,0.5013566876
synthetic_850,0.5196946312,0.4803053688
synthetic_851,0.5173456696,0.4826543304
synthetic_852,0.4715718882,0.5284281118
synthetic_853,0.5015405263,0.4984594737
synthetic_854,0.4922940396,0.5077059604
synthetic_855,0.5291874528,0.4708125472
synthetic_856,0.4965300795,0.5034699205
synthetic_857,0.4884099630,0.5115900370
synthetic_858,0.5161104020,0.4838895980
synthetic_859,0.5153580249,0.4846419751
synthetic_860,0.4977273759,0.5022726241
synthetic_861,0.4823763690,0.5176236310
synthetic_862,0.5341539743,0.4658460257
synthetic_863,0.4742612414,0.5257387586
synthetic_864,0.4921337142,0.5078662858
synthetic_865,0.5298961401,0.4701038599
synthetic_866,0.5324084065,0.4675915935
synthetic_867,0.5045917307,0.4954082693
synthetic_868,0.5013840213,0.4986159787
synthetic_869,0.4996611246,0.5003388754
synthetic_870,0.5158002963,0.4841997037
synthetic_871,0.4686260686,0.5313739314
synthetic_872,0.5170388015,0.4829611985
synthetic_873,0.5186988207,0.4813011793
synthetic_874,0.4817949421,0.5182050579
synthetic_875,0.4641458458,0.5358541542
synthetic_876,0.5036645055,0.4963354945
synthetic_877,0.5366719695,0.4633280305
synthetic_878,0.4809747851,0.5190252149
synthetic_879,0.4867508390,0.5132491610
synthetic_880,0.5037239948,0.4962760052
synthetic_881,0.5293816985,0.4706183015
synthetic_882,0.4943919831,0.5056080169
synthetic_883,0.5004168309,0.4995831691
synthetic_884,0.5322426204,0.4677573796
synthetic_885,0.5199819874,0.4800180126
synthetic_886,0.4707922841,0.5292077159
synthetic_887,0.5010142110,0.4989857890
synthetic_888,0.5185056425,0.4814943575
synthetic_889,0.5057166506,0.4942833494
synthetic_890,0.4712749856,0.5287250144
synthetic_891,0.4934066250,0.5065933750
synthetic_892,0.4923487113,0.5076512887
synthetic_893,0.4693633509,0.5306366491
synthetic_894,0.5051964753,0.4948035247
synthetic_895,0.5223972805,0.4776027195
synthetic_896,0.4954389118,0.5045610882
synthetic_897,0.4759323129,0.5240676871
synthetic_898,0.5213833880,0.4786166120
synthetic_899,0.5254349135,0.4745650865
synthetic_900,0.4908461014,0.5091538986
synthetic_901,0.4867047565,0.5132952435
synthetic_902,0.5309342450,0.4690657550
synthetic_903,0.5135909460,0.4864090540
synthetic_904,0.4738952430,0.5261047570
synthetic_905,0.4952370085,0.5047629915
synthetic_906,0.5286644831,0.4713355169
synthetic_907,0.4895945708,0.5104054292
synthetic_908,0.4592028519,0.5407971481
synthetic_909,0.4779319496,0.5220680504
synthetic_910,0.5030908392,0.4969091608
synthetic_911,0.5054339958,0.4945660042
synthetic_912,0.4885249809,0.5114750191
synthetic_913,0.4966017443,0.5033982557
synthetic_914,0.5178763207,0.4821236793
synthetic_915,0.5052783566,0.4947216434
synthetic_916,0.4880019499,0.5119980501
synthetic_917,0.5108472324,0.4891527676
synthetic_918,0.5106832206,0.4893167794
synthetic_919,0.4992764737,0.5007235263
synthetic_920,0.4970382845,0.5029617155
synthetic_921,0.5074564952,0.4925435048
synthetic_922,0.5076573218,0.4923426782
synthetic_923,0.4884433675,0.5115566325
synthetic_924,0.4882222106,0.5117777894
synthetic_925,0.4979206263,0.5020793737
synthetic_926,0.4685538928,0.5314461072
synthetic_927,0.4665213187,0.5334786813
synthetic_928,0.5236700453,0.4763299547
synthetic_929,0.5200779847,0.4799220153
synthetic_930,0.4696047803,0.5303952197
synthetic_931,0.4934930223,0.5065069777
synthetic_932,0.5385481328,0.4614518672
synthetic_933,0.5043984068,0.4956015932
synthetic_934,0.4746098279,0.5253901721
synthetic_935,0.5057927106,0.4942072894
synthetic_936,0.5385295935,0.4614704065
synthetic_937,0.4913782955,0.5086217045
synthetic_938,0.4714131287,0.5285868713
synthetic_939,0.5190818045,0.4809181955
synthetic_940,0.5249847543,0.4750152457
synthetic_941,0.4675078773,0.5324921227
synthetic_942,0.4691023246,0.5308976754
synthetic_943,0.4979831197,0.5020168803
synthetic_944,0.4896144022,0.5103855978
synthetic_945,0.4919236298,0.5080763702
synthetic_946,0.5042624746,0.4957375254
synthetic_947,0.5117470339,0.4882529661
synthetic_948,0.4905866388,0.5094133612
synthetic_949,0.5009412131,0.4990587869
synthetic_950,0.5176262358,0.4823737642
synthetic_951,0.5168480685,0.4831519315
synthetic_952,0.4940120988,0.5059879012
synthetic_953,0.5073110795,0.4926889205
synthetic_954,0.5106832962,0.4893167038
synthetic_955,0.5031600851,0.4968399149
synthetic_956,0.4798608028,0.5201391972
synthetic_957,0.5130986532,0.4869013468
synthetic_958,0.5100791693,0.4899208307
synthetic_959,0.4780950321,0.5219049679
synthetic_960,0.4608467875,0.5391532125
synthetic_961,0.4987591544,0.5012408456
synthetic_962,0.5355004611,0.4644995389
synthetic_963,0.4832111395,0.5167888605
synthetic_964,0.4858633677,0.5141366323
synthetic_965,0.5030002452,0.4969997548
synthetic_966,0.5288950162,0.4711049838
synthetic_967,0.4968694847,0.5031305153
synthetic_968,0.5045172561,0.4954827439
synthetic_969,0.5364296504,0.4635703496
synthetic_970,0.5175484123,0.4824515877
synthetic_971,0.4636257735,0.5363742265
synthetic_972,0.5109957587,0.4890042413
synthetic_973,0.5074512352,0.4925487648
synthetic_974,0.5104060559,0.4895939441
synthetic_975,0.4849380636,0.5150619364
synthetic_976,0.5018645718,0.4981354282
synthetic_977,0.5020556404,0.4979443596
synthetic_978,0.4871516105,0.5128483895
synthetic_979,0.5107088090,0.4892911910
synthetic_980,0.5030744543,0.4969255457
synthetic_981,0.5170542509,0.4829457491
synthetic_982,0.4592406376,0.5407593624
synthetic_983,0.5098229903,0.4901770097
synthetic_984,0.5397606272,0.4602393728
synthetic_985,0.5125293789,0.4874706211
synthetic_986,0.5013156556,0.4986843444
synthetic_987,0.5158112428,0.4841887572
synthetic_988,0.4944846726,0.5055153274
synthetic_989,0.5027794563,0.4972205437
synthetic_990,0.4680189319,0.5319810681
synthetic_991,0.5319120317,0.4680879683
synthetic_992,0.5226828675,0.4773171325
synthetic_993,0.4848059275,0.5151940725
synthetic_994,0.5043054612,0.4956945388
synthetic_995,0.5381246687,0.4618753313
synthetic_996,0.5053131172,0.4946868828
synthetic_997,0.4601715965,0.5398284035
synthetic_998,0.5284209875,0.4715790125
synthetic_999,0.5011845662,0.4988154338
synthetic_1000,0.4766596161,0.5233403839
synthetic_1001,0.4963186609,0.5036813391
synthetic_1002,0.5314980999,0.4685019001
synthetic_1003,0.5172929934,0.4827070066
synthetic_1004,0.4664299028,0.5335700972
synthetic_1005,0.4855676390,0.5144323610
synthetic_1006,0.5364586038,0.4635413962
synthetic_1007,0.4855275068,0.5144724932
synthetic_1008,0.4736622603,0.5263377397
synthetic_1009,0.5236900378,0.4763099622
synthetic_1010,0.5379319692,0.4620680308
synthetic_1011,0.5089651503,0.4910348497
synthetic_1012,0.4997200608,0.5002799392
synthetic_1013,0.5020509111,0.4979490889
synthetic_1014,0.5072240905,0.4927759095
synthetic_1015,0.4881111954,0.5118888046
synthetic_1016,0.4981064206,0.5018935794
synthetic_1017,0.4989518323,0.5010481677
synthetic_1018,0.4896366307,0.5103633693
synthetic_1019,0.4720889268,0.5279110732
synthetic_1020,0.4877282377,0.5122717623
synthetic_1021,0.5004509891,0.4995490109
synthetic_1022,0.5057531597,0.4942468403
synthetic_1023,0.4758740285,0.5241259715
synthetic_1024,0.5228146095,0.4771853905
synthetic_1025,0.4934693845,0.5065306155
synthetic_1026,0.4797442115,0.5202557885
synthetic_1027,0.4986502176,0.5013497824
synthetic_1028,0.5261088976,0.4738911024
synthetic_1029,0.4963624592,0.5036375408
synthetic_1030,0.4606930477,0.5393069523
synthetic_1031,0.5179339075,0.4820660925
synthetic_1032,0.5019171112,0.4980828888
synthetic_1033,0.5146233244,0.4853766756
synthetic_1034,0.4793843367,0.5206156633
synthetic_1035,0.4914520429,0.5085479571
synthetic_1036,0.4959385605,0.5040614395
synthetic_1037,0.4694659712,0.5305340288
synthetic_1038,0.4929293419,0.5070706581
synthetic_1039,0.5327177392,0.4672822608
synthetic_1040,0.4878192939,0.5121807061
synthetic_1041,0.4978041207,0.5021958793
synthetic_1042,0.4952011466,0.5047988534
synthetic_1043,0.4996428294,0.5003571706
synthetic_1044,0.4795803603,0.5204196397
synthetic_1045,0.4608957395,0.5391042605
synthetic_1046,0.4881070772,0.5118929228
synthetic_1047,0.5261317384,0.4738682616
synthetic_1048,0.4952981671,0.5047018329
synthetic_1049,0.4753209052,0.5246790948
synthetic_1050,0.5112649841,0.4887350159
synthetic_1051,0.5307634982,0.4692365018
synthetic_1052,0.4921835893,0.5078164107
synthetic_1053,0.4996207072,0.5003792928
synthetic_1054,0.5340023373,0.4659976627
synthetic_1055,0.5189401947,0.4810598053
synthetic_1056,0.4642542211,0.5357457789
synthetic_1057,0.5111131291,0.4888868709
synthetic_1058,0.5060834264,0.4939165736
synthetic_1059,0.5104843740,0.4895156260
synthetic_1060,0.4892393172,0.5107606828
synthetic_1061,0.5070319368,0.4929680632
synthetic_1062,0.5090903155,0.4909096845
synthetic_1063,0.4950982526,0.5049017474
synthetic_1064,0.5061978390,0.4938021610
synthetic_1065,0.4985214538,0.5014785462
synthetic_1066,0.5234911729,0.4765088271
synthetic_1067,0.4610492636,0.5389507364
synthetic_1068,0.4942888116,0.5057111884
synthetic_1069,0.5321725905,0.4678274095
synthetic_1070,0.5093537963,0.4906462037
synthetic_1071,0.4896819889,0.5103180111
synthetic_1072,0.4960429294,0.5039570706
synthetic_1073,0.5074163984,0.4925836016
synthetic_1074,0.4991557911,0.5008442089
synthetic_1075,0.4779660279,0.5220339721
synthetic_1076,0.5070544012,0.4929455988
synthetic_1077,0.5212206090,0.4787793910
synthetic_1078,0.4997386684,0.5002613316
synthetic_1079,0.5172712463,0.4827287537
synthetic_1080,0.5284396676,0.4715603324
synthetic_1081,0.4772947621,0.5227052379
synthetic_1082,0.4873940194,0.5126059806
synthetic_1083,0.5015517911,0.4984482089
synthetic_1084,0.5339160356,0.4660839644
synthetic_1085,0.4731688529,0.5268311471
synthetic_1086,0.4652541484,0.5347458516
synthetic_1087,0.4969008512,0.5030991488
synthetic_1088,0.4890168011,0.5109831989
synthetic_1089,0.4766384628,0.5233615372
synthetic_1090,0.5144928880,0.4855071120
synthetic_1091,0.4997252688,0.5002747312
synthetic_1092,0.5192953965,0.4807046035
synthetic_1093,0.4716418346,0.5283581654
synthetic_1094,0.4849040744,0.5150959256
synthetic_1095,0.5033583412,0.4966416588
synthetic_1096,0.4724466723,0.5275533277
synthetic_1097,0.4637382398,0.5362617602
synthetic_1098,0.5202041759,0.4797958241
synthetic_1099,0.5210268173,0.4789731827
synthetic_1100,0.4717223472,0.5282776528
synthetic_1101,0.4880300786,0.5119699214
synthetic_1102,0.5395019028,0.4604980972
synthetic_1103,0.5145425782,0.4854574218
synthetic_1104,0.4876090283,0.5123909717
synthetic_1105,0.5185981644,0.4814018356
synthetic_1106,0.5355982714,0.4644017286
synthetic_1107,0.4740330683,0.5259669317
synthetic_1108,0.4940945451,0.5059054549
synthetic_1109,0.4947032300,0.5052967700
synthetic_1110,0.5320141723,0.4679858277
synthetic_1111,0.4971041311,0.5028958689
synthetic_1112,0.4919740159,0.5080259841
synthetic_1113,0.5241520863,0.4758479137
synthetic_1114,0.5240269713,0.4759730287
synthetic_1115,0.4856690530,0.5143309470
synthetic_1116,0.4809828661,0.5190171339
synthetic_1117,0.5380130081,0.4619869919
synthetic_1118,0.4866806099,0.5133193901
synthetic_1119,0.4627810215,0.5372189785
synthetic_1120,0.5071634545,0.4928365455
synthetic_1121,0.5183027736,0.4816972264
synthetic_1122,0.4772865293,0.5227134707
synthetic_1123,0.4662723388,0.5337276612
synthetic_1124,0.5274432753,0.4725567247
synthetic_1125,0.5046762973,0.4953237027
synthetic_1126,0.4899332895,0.5100667105
synthetic_1127,0.4756117745,0.5243882255
synthetic_1128,0.5141134601,0.4858865399
synthetic_1129,0.5035162505,0.4964837495
synthetic_1130,0.4820683966,0.5179316034
synthetic_1131,0.4919855207,0.5080144793
synthetic_1132,0.5042636197,0.4957363803
synthetic_1133,0.5081593950,0.4918406050
synthetic_1134,0.4640166012,0.5359833988
synthetic_1135,0.5289399081,0.4710600919
synthetic_1136,0.5238454311,0.4761545689
synthetic_1137,0.4764627236,0.5235372764
synthetic_1138,0.4845877035,0.5154122965
synthetic_1139,0.5218209227,0.4781790773
synthetic_1140,0.5208120574,0.4791879426
synthetic_1141,0.4734804409,0.5265195591
synthetic_1142,0.5014360232,0.4985639768
synthetic_1143,0.5134523452,0.4865476548
synthetic_1144,0.5104683510,0.4895316490
synthetic_1145,0.4837864467,0.5162135533
synthetic_1146,0.5031099046,0.4968900954
synthetic_1147,0.5067291275,0.4932708725
synthetic_1148,0.4942368015,0.5057631985
synthetic_1149,0.5058736397,0.4941263603
synthetic_1150,0.4983050332,0.5016949668
synthetic_1151,0.5241030204,0.4758969796
synthetic_1152,0.4634352982,0.5365647018
synthetic_1153,0.4889373721,0.5110626279
synthetic_1154,0.5260437190,0.4739562810
synthetic_1155,0.5032768008,0.4967231992
synthetic_1156,0.4799955823,0.5200044177
synthetic_1157,0.4904767108,0.5095232892
synthetic_1158,0.5199854521,0.4800145479
synthetic_1159,0.4870808449,0.5129191551
synthetic_1160,0.4926622276,0.5073377724
synthetic_1161,0.4974798047,0.5025201953
synthetic_1162,0.5050614663,0.4949385337
synthetic_1163,0.4888106098,0.5111893902
synthetic_1164,0.5028640887,0.4971359113
synthetic_1165,0.5073368571,0.4926631429
synthetic_1166,0.4815809875,0.5184190125
synthetic_1167,0.5002640544,0.4997359456
synthetic_1168,0.4872911685,0.5127088315
synthetic_1169,0.5311221494,0.4688778506
synthetic_1170,0.5002116336,0.4997883664
synthetic_1171,0.4814381197,0.5185618803
synthetic_1172,0.5086342066,0.4913657934
synthetic_1173,0.5137029449,0.4862970551
synthetic_1174,0.5009039119,0.4990960881
synthetic_1175,0.4858553956,0.5141446044
synthetic_1176,0.5212951002,0.4787048998
synthetic_1177,0.4901513804,0.5098486196
synthetic_1178,0.4996362585,0.5003637415
synthetic_1179,0.5112662803,0.4887337197
synthetic_1180,0.5140639070,0.4859360930
synthetic_1181,0.4892686752,0.5107313248
synthetic_1182,0.4997830784,0.5002169216
synthetic_1183,0.5237167540,0.4762832460
synthetic_1184,0.4928120455,0.5071879545
synthetic_1185,0.5008648550,0.4991351450
synthetic_1186,0.4829573400,0.5170426600
synthetic_1187,0.5011632239,0.4988367761
synthetic_1188,0.4987699877,0.5012300123
synthetic_1189,0.4786286592,0.5213713408
synthetic_1190,0.4901699498,0.5098300502
synthetic_1191,0.5001615043,0.4998384957
synthetic_1192,0.5073864302,0.4926135698
synthetic_1193,0.4715522659,0.5284477341
synthetic_1194,0.5276675624,0.4723324376
synthetic_1195,0.4962403782,0.5037596218
synthetic_1196,0.4689961473,0.5310038527
synthetic_1197,0.4831007461,0.5168992539
synthetic_1198,0.5082185664,0.4917814336
synthetic_1199,0.4850963913,0.5149036087
synthetic_1200,0.4798282652,0.5201717348
synthetic_1201,0.5115156283,0.4884843717
synthetic_1202,0.5076039289,0.4923960711
synthetic_1203,0.4920861166,0.5079138834
synthetic_1204,0.5006293966,0.4993706034
synthetic_1205,0.5231969505,0.4768030495
synthetic_1206,0.5282476508,0.4717523492
synthetic_1207,0.5049460701,0.4950539299
synthetic_1208,0.4973133414,0.5026866586
synthetic_1209,0.4962522782,0.5037477218
synthetic_1210,0.5270611430,0.4729388570
synthetic_1211,0.4597105125,0.5402894875
synthetic_1212,0.5033908778,0.4966091222
synthetic_1213,0.5401421442,0.4598578558
synthetic_1214,0.5151537666,0.4848462334
synthetic_1215,0.4987641626,0.5012358374
synthetic_1216,0.5224132936,0.4775867064
synthetic_1217,0.5032850441,0.4967149559
synthetic_1218,0.4901322069,0.5098677931
synthetic_1219,0.4810479437,0.5189520563
synthetic_1220,0.5312664746,0.4687335254
synthetic_1221,0.4982893529,0.5017106471
synthetic_1222,0.4608713172,0.5391286828
synthetic_1223,0.4724790159,0.5275209841
synthetic_1224,0.5017355602,0.4982644398
synthetic_1225,0.5070566293,0.4929433707
synthetic_1226,0.4929813089,0.5070186911
synthetic_1227,0.4853911183,0.5146088817
synthetic_1228,0.5308457552,0.4691542448
synthetic_1229,0.5012476606,0.4987523394
synthetic_1230,0.4693124938,0.5306875062
synthetic_1231,0.4937091158,0.5062908842
synthetic_1232,0.4968363063,0.5031636937
synthetic_1233,0.4838726967,0.5161273033
synthetic_1234,0.5099064289,0.4900935711
synthetic_1235,0.5003370010,0.4996629990
synthetic_1236,0.5228091659,0.4771908341
synthetic_1237,0.4604886754,0.5395113246
synthetic_1238,0.4924641983,0.5075358017
synthetic_1239,0.5287847832,0.4712152168
synthetic_1240,0.5048483381,0.4951516619
synthetic_1241,0.4800325464,0.5199674536
synthetic_1242,0.4900061763,0.5099938237
synthetic_1243,0.5226621495,0.4773378505
synthetic_1244,0.4832574384,0.5167425616
synthetic_1245,0.4974425805,0.5025574195
synthetic_1246,0.4970895769,0.5029104231
synthetic_1247,0.4975021562,0.5024978438
synthetic_1248,0.4796464489,0.5203535511
synthetic_1249,0.4917676287,0.5082323713
synthetic_1250,0.5003969070,0.4996030930
synthetic_1251,0.4938587798,0.5061412202
synthetic_1252,0.4943541815,0.5056458185
synthetic_1253,0.4940596327,0.5059403673
synthetic_1254,0.5148784665,0.4851215335
synthetic_1255,0.5072710372,0.4927289628
synthetic_1256,0.5000567860,0.4999432140
synthetic_1257,0.5291283706,0.4708716294
synthetic_1258,0.5296002796,0.4703997204
synthetic_1259,0.4885998569,0.5114001431
synthetic_1260,0.4739426952,0.5260573048
synthetic_1261,0.5398329654,0.4601670346
synthetic_1262,0.4802830112,0.5197169888
synthetic_1263,0.4803042662,0.5196957338
synthetic_1264,0.5238950996,0.4761049004
synthetic_1265,0.5385271544,0.4614728456
synthetic_1266,0.5097477331,0.4902522669
synthetic_1267,0.4916076352,0.5083923648
synthetic_1268,0.4938454084,0.5061545916
synthetic_1269,0.5249610271,0.4750389729
synthetic_1270,0.4678212030,0.5321787970
synthetic_1271,0.5115932354,0.4884067646
synthetic_1272,0.5197766395,0.4802233605
synthetic_1273,0.4881788032,0.5118211968
synthetic_1274,0.4634158171,0.5365841829
synthetic_1275,0.4969591436,0.5030408564
synthetic_1276,0.5380326651,0.4619673349
synthetic_1277,0.4890978648,0.5109021352
synthetic_1278,0.4791890354,0.5208109646
synthetic_1279,0.5041123478,0.4958876522
synthetic_1280,0.5347845953,0.4652154047
synthetic_1281,0.4913259677,0.5086740323
synthetic_1282,0.4870618928,0.5129381072
synthetic_1283,0.5222997295,0.4777002705
synthetic_1284,0.5249205194,0.4750794806
synthetic_1285,0.4819906631,0.5180093369
synthetic_1286,0.4844349415,0.5155650585
synthetic_1287,0.5321403147,0.4678596853
synthetic_1288,0.4991599917,0.5008400083
synthetic_1289,0.4603209712,0.5396790288
synthetic_1290,0.4918689947,0.5081310053
synthetic_1291,0.5004187902,0.4995812098
synthetic_1292,0.4655449075,0.5344550925
synthetic_1293,0.4825365001,0.5174634999
synthetic_1294,0.5352139315,0.4647860685
synthetic_1295,0.4882727138,0.5117272862
synthetic_1296,0.4966567201,0.5033432799
synthetic_1297,0.5011019873,0.4988980127
synthetic_1298,0.5038728468,0.4961271532
synthetic_1299,0.4784235678,0.5215764322
synthetic_1300,0.4619686111,0.5380313889
synthetic_1301,0.5060825702,0.4939174298
synthetic_1302,0.5376938894,0.4623061106
synthetic_1303,0.4695361461,0.5304638539
synthetic_1304,0.5035723886,0.4964276114
synthetic_1305,0.4976027353,0.5023972647
synthetic_1306,0.4992761517,0.5007238483
synthetic_1307,0.4850748929,0.5149251071
synthetic_1308,0.4974428229,0.5025571771
synthetic_1309,0.5107580206,0.4892419794
synthetic_1310,0.4817136527,0.5182863473
